D582  A0 11     LDY #$11                        A:55 X:23 Y:46 P:65 SP:FB STACK: 00 00 C6 17
D584  A9 23     LDA #$23                        A:55 X:23 Y:11 P:65 SP:FB STACK: 00 00 C6 17
D586  A2 00     LDX #$00                        A:23 X:23 Y:11 P:65 SP:FB STACK: 00 00 C6 17
D588  AE 78 06  LDX $0678 = 55                  A:23 X:00 Y:11 P:67 SP:FB STACK: 00 00 C6 17
D58B  F0 10     BEQ $D59D                       A:23 X:55 Y:11 P:65 SP:FB STACK: 00 00 C6 17
D58D  30 0E     BMI $D59D                       A:23 X:55 Y:11 P:65 SP:FB STACK: 00 00 C6 17
D58F  E0 55     CPX #$55                        A:23 X:55 Y:11 P:65 SP:FB STACK: 00 00 C6 17
D591  D0 0A     BNE $D59D                       A:23 X:55 Y:11 P:67 SP:FB STACK: 00 00 C6 17
D593  C0 11     CPY #$11                        A:23 X:55 Y:11 P:67 SP:FB STACK: 00 00 C6 17
D595  D0 06     BNE $D59D                       A:23 X:55 Y:11 P:67 SP:FB STACK: 00 00 C6 17
D597  C9 23     CMP #$23                        A:23 X:55 Y:11 P:67 SP:FB STACK: 00 00 C6 17
D599  50 02     BVC $D59D                       A:23 X:55 Y:11 P:67 SP:FB STACK: 00 00 C6 17
D59B  F0 04     BEQ $D5A1                       A:23 X:55 Y:11 P:67 SP:FB STACK: 00 00 C6 17
D5A1  A2 46     LDX #$46                        A:23 X:55 Y:11 P:67 SP:FB STACK: 00 00 C6 17
D5A3  24 01     BIT $01 = FF                    A:23 X:46 Y:11 P:65 SP:FB STACK: 00 00 C6 17
D5A5  8E 78 06  STX $0678 = 55                  A:23 X:46 Y:11 P:E5 SP:FB STACK: 00 00 C6 17
D5A8  F0 0B     BEQ $D5B5                       A:23 X:46 Y:11 P:E5 SP:FB STACK: 00 00 C6 17
D5AA  10 09     BPL $D5B5                       A:23 X:46 Y:11 P:E5 SP:FB STACK: 00 00 C6 17
D5AC  50 07     BVC $D5B5                       A:23 X:46 Y:11 P:E5 SP:FB STACK: 00 00 C6 17
D5AE  AE 78 06  LDX $0678 = 46                  A:23 X:46 Y:11 P:E5 SP:FB STACK: 00 00 C6 17
D5B1  E0 46     CPX #$46                        A:23 X:46 Y:11 P:65 SP:FB STACK: 00 00 C6 17
D5B3  F0 04     BEQ $D5B9                       A:23 X:46 Y:11 P:67 SP:FB STACK: 00 00 C6 17
D5B9  A9 C0     LDA #$C0                        A:23 X:46 Y:11 P:67 SP:FB STACK: 00 00 C6 17
D5BB  8D 78 06  STA $0678 = 46                  A:C0 X:46 Y:11 P:E5 SP:FB STACK: 00 00 C6 17
D5BE  A2 33     LDX #$33                        A:C0 X:46 Y:11 P:E5 SP:FB STACK: 00 00 C6 17
D5C0  A0 88     LDY #$88                        A:C0 X:33 Y:11 P:65 SP:FB STACK: 00 00 C6 17
D5C2  A9 05     LDA #$05                        A:C0 X:33 Y:88 P:E5 SP:FB STACK: 00 00 C6 17
D5C4  2C 78 06  BIT $0678 = C0                  A:05 X:33 Y:88 P:65 SP:FB STACK: 00 00 C6 17
D5C7  10 10     BPL $D5D9                       A:05 X:33 Y:88 P:E7 SP:FB STACK: 00 00 C6 17
D5C9  50 0E     BVC $D5D9                       A:05 X:33 Y:88 P:E7 SP:FB STACK: 00 00 C6 17
D5CB  D0 0C     BNE $D5D9                       A:05 X:33 Y:88 P:E7 SP:FB STACK: 00 00 C6 17
D5CD  C9 05     CMP #$05                        A:05 X:33 Y:88 P:E7 SP:FB STACK: 00 00 C6 17
D5CF  D0 08     BNE $D5D9                       A:05 X:33 Y:88 P:67 SP:FB STACK: 00 00 C6 17
D5D1  E0 33     CPX #$33                        A:05 X:33 Y:88 P:67 SP:FB STACK: 00 00 C6 17
D5D3  D0 04     BNE $D5D9                       A:05 X:33 Y:88 P:67 SP:FB STACK: 00 00 C6 17
D5D5  C0 88     CPY #$88                        A:05 X:33 Y:88 P:67 SP:FB STACK: 00 00 C6 17
D5D7  F0 04     BEQ $D5DD                       A:05 X:33 Y:88 P:67 SP:FB STACK: 00 00 C6 17
D5DD  A9 03     LDA #$03                        A:05 X:33 Y:88 P:67 SP:FB STACK: 00 00 C6 17
D5DF  8D 78 06  STA $0678 = C0                  A:03 X:33 Y:88 P:65 SP:FB STACK: 00 00 C6 17
D5E2  A9 01     LDA #$01                        A:03 X:33 Y:88 P:65 SP:FB STACK: 00 00 C6 17
D5E4  2C 78 06  BIT $0678 = 03                  A:01 X:33 Y:88 P:65 SP:FB STACK: 00 00 C6 17
D5E7  30 08     BMI $D5F1                       A:01 X:33 Y:88 P:25 SP:FB STACK: 00 00 C6 17
D5E9  70 06     BVS $D5F1                       A:01 X:33 Y:88 P:25 SP:FB STACK: 00 00 C6 17
D5EB  F0 04     BEQ $D5F1                       A:01 X:33 Y:88 P:25 SP:FB STACK: 00 00 C6 17
D5ED  C9 01     CMP #$01                        A:01 X:33 Y:88 P:25 SP:FB STACK: 00 00 C6 17
D5EF  F0 04     BEQ $D5F5                       A:01 X:33 Y:88 P:27 SP:FB STACK: 00 00 C6 17
D5F5  A0 B8     LDY #$B8                        A:01 X:33 Y:88 P:27 SP:FB STACK: 00 00 C6 17
D5F7  A9 AA     LDA #$AA                        A:01 X:33 Y:B8 P:A5 SP:FB STACK: 00 00 C6 17
D5F9  8D 78 06  STA $0678 = 03                  A:AA X:33 Y:B8 P:A5 SP:FB STACK: 00 00 C6 17
D5FC  20 B6 F7  JSR $F7B6                       A:AA X:33 Y:B8 P:A5 SP:FB STACK: 00 00 C6 17
F7B6  18        CLC                             A:AA X:33 Y:B8 P:A5 SP:F9 STACK: 00 00 C6 17 D5 FE
F7B7  A9 FF     LDA #$FF                        A:AA X:33 Y:B8 P:A4 SP:F9 STACK: 00 00 C6 17 D5 FE
F7B9  85 01     STA $01 = FF                    A:FF X:33 Y:B8 P:A4 SP:F9 STACK: 00 00 C6 17 D5 FE
F7BB  24 01     BIT $01 = FF                    A:FF X:33 Y:B8 P:A4 SP:F9 STACK: 00 00 C6 17 D5 FE
F7BD  A9 55     LDA #$55                        A:FF X:33 Y:B8 P:E4 SP:F9 STACK: 00 00 C6 17 D5 FE
F7BF  60        RTS                             A:55 X:33 Y:B8 P:64 SP:F9 STACK: 00 00 C6 17 D5 FE
D5FF  0D 78 06  ORA $0678 = AA                  A:55 X:33 Y:B8 P:64 SP:FB STACK: 00 00 C6 17
D602  20 C0 F7  JSR $F7C0                       A:FF X:33 Y:B8 P:E4 SP:FB STACK: 00 00 C6 17
F7C0  B0 09     BCS $F7CB                       A:FF X:33 Y:B8 P:E4 SP:F9 STACK: 00 00 C6 17 D6 04
F7C2  10 07     BPL $F7CB                       A:FF X:33 Y:B8 P:E4 SP:F9 STACK: 00 00 C6 17 D6 04
F7C4  C9 FF     CMP #$FF                        A:FF X:33 Y:B8 P:E4 SP:F9 STACK: 00 00 C6 17 D6 04
F7C6  D0 03     BNE $F7CB                       A:FF X:33 Y:B8 P:67 SP:F9 STACK: 00 00 C6 17 D6 04
F7C8  50 01     BVC $F7CB                       A:FF X:33 Y:B8 P:67 SP:F9 STACK: 00 00 C6 17 D6 04
F7CA  60        RTS                             A:FF X:33 Y:B8 P:67 SP:F9 STACK: 00 00 C6 17 D6 04
D605  C8        INY                             A:FF X:33 Y:B8 P:67 SP:FB STACK: 00 00 C6 17
D606  A9 00     LDA #$00                        A:FF X:33 Y:B9 P:E5 SP:FB STACK: 00 00 C6 17
D608  8D 78 06  STA $0678 = AA                  A:00 X:33 Y:B9 P:67 SP:FB STACK: 00 00 C6 17
D60B  20 CE F7  JSR $F7CE                       A:00 X:33 Y:B9 P:67 SP:FB STACK: 00 00 C6 17
F7CE  38        SEC                             A:00 X:33 Y:B9 P:67 SP:F9 STACK: 00 00 C6 17 D6 0D
F7CF  B8        CLV                             A:00 X:33 Y:B9 P:67 SP:F9 STACK: 00 00 C6 17 D6 0D
F7D0  A9 00     LDA #$00                        A:00 X:33 Y:B9 P:27 SP:F9 STACK: 00 00 C6 17 D6 0D
F7D2  60        RTS                             A:00 X:33 Y:B9 P:27 SP:F9 STACK: 00 00 C6 17 D6 0D
D60E  0D 78 06  ORA $0678 = 00                  A:00 X:33 Y:B9 P:27 SP:FB STACK: 00 00 C6 17
D611  20 D3 F7  JSR $F7D3                       A:00 X:33 Y:B9 P:27 SP:FB STACK: 00 00 C6 17
F7D3  D0 07     BNE $F7DC                       A:00 X:33 Y:B9 P:27 SP:F9 STACK: 00 00 C6 17 D6 13
F7D5  70 05     BVS $F7DC                       A:00 X:33 Y:B9 P:27 SP:F9 STACK: 00 00 C6 17 D6 13
F7D7  90 03     BCC $F7DC                       A:00 X:33 Y:B9 P:27 SP:F9 STACK: 00 00 C6 17 D6 13
F7D9  30 01     BMI $F7DC                       A:00 X:33 Y:B9 P:27 SP:F9 STACK: 00 00 C6 17 D6 13
F7DB  60        RTS                             A:00 X:33 Y:B9 P:27 SP:F9 STACK: 00 00 C6 17 D6 13
D614  C8        INY                             A:00 X:33 Y:B9 P:27 SP:FB STACK: 00 00 C6 17
D615  A9 AA     LDA #$AA                        A:00 X:33 Y:BA P:A5 SP:FB STACK: 00 00 C6 17
D617  8D 78 06  STA $0678 = 00                  A:AA X:33 Y:BA P:A5 SP:FB STACK: 00 00 C6 17
D61A  20 DF F7  JSR $F7DF                       A:AA X:33 Y:BA P:A5 SP:FB STACK: 00 00 C6 17
F7DF  18        CLC                             A:AA X:33 Y:BA P:A5 SP:F9 STACK: 00 00 C6 17 D6 1C
F7E0  24 01     BIT $01 = FF                    A:AA X:33 Y:BA P:A4 SP:F9 STACK: 00 00 C6 17 D6 1C
F7E2  A9 55     LDA #$55                        A:AA X:33 Y:BA P:E4 SP:F9 STACK: 00 00 C6 17 D6 1C
F7E4  60        RTS                             A:55 X:33 Y:BA P:64 SP:F9 STACK: 00 00 C6 17 D6 1C
D61D  2D 78 06  AND $0678 = AA                  A:55 X:33 Y:BA P:64 SP:FB STACK: 00 00 C6 17
D620  20 E5 F7  JSR $F7E5                       A:00 X:33 Y:BA P:66 SP:FB STACK: 00 00 C6 17
F7E5  D0 07     BNE $F7EE                       A:00 X:33 Y:BA P:66 SP:F9 STACK: 00 00 C6 17 D6 22
F7E7  50 05     BVC $F7EE                       A:00 X:33 Y:BA P:66 SP:F9 STACK: 00 00 C6 17 D6 22
F7E9  B0 03     BCS $F7EE                       A:00 X:33 Y:BA P:66 SP:F9 STACK: 00 00 C6 17 D6 22
F7EB  30 01     BMI $F7EE                       A:00 X:33 Y:BA P:66 SP:F9 STACK: 00 00 C6 17 D6 22
F7ED  60        RTS                             A:00 X:33 Y:BA P:66 SP:F9 STACK: 00 00 C6 17 D6 22
D623  C8        INY                             A:00 X:33 Y:BA P:66 SP:FB STACK: 00 00 C6 17
D624  A9 EF     LDA #$EF                        A:00 X:33 Y:BB P:E4 SP:FB STACK: 00 00 C6 17
D626  8D 78 06  STA $0678 = AA                  A:EF X:33 Y:BB P:E4 SP:FB STACK: 00 00 C6 17
D629  20 F1 F7  JSR $F7F1                       A:EF X:33 Y:BB P:E4 SP:FB STACK: 00 00 C6 17
F7F1  38        SEC                             A:EF X:33 Y:BB P:E4 SP:F9 STACK: 00 00 C6 17 D6 2B
F7F2  B8        CLV                             A:EF X:33 Y:BB P:E5 SP:F9 STACK: 00 00 C6 17 D6 2B
F7F3  A9 F8     LDA #$F8                        A:EF X:33 Y:BB P:A5 SP:F9 STACK: 00 00 C6 17 D6 2B
F7F5  60        RTS                             A:F8 X:33 Y:BB P:A5 SP:F9 STACK: 00 00 C6 17 D6 2B
D62C  2D 78 06  AND $0678 = EF                  A:F8 X:33 Y:BB P:A5 SP:FB STACK: 00 00 C6 17
D62F  20 F6 F7  JSR $F7F6                       A:E8 X:33 Y:BB P:A5 SP:FB STACK: 00 00 C6 17
F7F6  90 09     BCC $F801                       A:E8 X:33 Y:BB P:A5 SP:F9 STACK: 00 00 C6 17 D6 31
F7F8  10 07     BPL $F801                       A:E8 X:33 Y:BB P:A5 SP:F9 STACK: 00 00 C6 17 D6 31
F7FA  C9 E8     CMP #$E8                        A:E8 X:33 Y:BB P:A5 SP:F9 STACK: 00 00 C6 17 D6 31
F7FC  D0 03     BNE $F801                       A:E8 X:33 Y:BB P:27 SP:F9 STACK: 00 00 C6 17 D6 31
F7FE  70 01     BVS $F801                       A:E8 X:33 Y:BB P:27 SP:F9 STACK: 00 00 C6 17 D6 31
F800  60        RTS                             A:E8 X:33 Y:BB P:27 SP:F9 STACK: 00 00 C6 17 D6 31
D632  C8        INY                             A:E8 X:33 Y:BB P:27 SP:FB STACK: 00 00 C6 17
D633  A9 AA     LDA #$AA                        A:E8 X:33 Y:BC P:A5 SP:FB STACK: 00 00 C6 17
D635  8D 78 06  STA $0678 = EF                  A:AA X:33 Y:BC P:A5 SP:FB STACK: 00 00 C6 17
D638  20 04 F8  JSR $F804                       A:AA X:33 Y:BC P:A5 SP:FB STACK: 00 00 C6 17
F804  18        CLC                             A:AA X:33 Y:BC P:A5 SP:F9 STACK: 00 00 C6 17 D6 3A
F805  24 01     BIT $01 = FF                    A:AA X:33 Y:BC P:A4 SP:F9 STACK: 00 00 C6 17 D6 3A
F807  A9 5F     LDA #$5F                        A:AA X:33 Y:BC P:E4 SP:F9 STACK: 00 00 C6 17 D6 3A
F809  60        RTS                             A:5F X:33 Y:BC P:64 SP:F9 STACK: 00 00 C6 17 D6 3A
D63B  4D 78 06  EOR $0678 = AA                  A:5F X:33 Y:BC P:64 SP:FB STACK: 00 00 C6 17
D63E  20 0A F8  JSR $F80A                       A:F5 X:33 Y:BC P:E4 SP:FB STACK: 00 00 C6 17
F80A  B0 09     BCS $F815                       A:F5 X:33 Y:BC P:E4 SP:F9 STACK: 00 00 C6 17 D6 40
F80C  10 07     BPL $F815                       A:F5 X:33 Y:BC P:E4 SP:F9 STACK: 00 00 C6 17 D6 40
F80E  C9 F5     CMP #$F5                        A:F5 X:33 Y:BC P:E4 SP:F9 STACK: 00 00 C6 17 D6 40
F810  D0 03     BNE $F815                       A:F5 X:33 Y:BC P:67 SP:F9 STACK: 00 00 C6 17 D6 40
F812  50 01     BVC $F815                       A:F5 X:33 Y:BC P:67 SP:F9 STACK: 00 00 C6 17 D6 40
F814  60        RTS                             A:F5 X:33 Y:BC P:67 SP:F9 STACK: 00 00 C6 17 D6 40
D641  C8        INY                             A:F5 X:33 Y:BC P:67 SP:FB STACK: 00 00 C6 17
D642  A9 70     LDA #$70                        A:F5 X:33 Y:BD P:E5 SP:FB STACK: 00 00 C6 17
D644  8D 78 06  STA $0678 = AA                  A:70 X:33 Y:BD P:65 SP:FB STACK: 00 00 C6 17
D647  20 18 F8  JSR $F818                       A:70 X:33 Y:BD P:65 SP:FB STACK: 00 00 C6 17
F818  38        SEC                             A:70 X:33 Y:BD P:65 SP:F9 STACK: 00 00 C6 17 D6 49
F819  B8        CLV                             A:70 X:33 Y:BD P:65 SP:F9 STACK: 00 00 C6 17 D6 49
F81A  A9 70     LDA #$70                        A:70 X:33 Y:BD P:25 SP:F9 STACK: 00 00 C6 17 D6 49
F81C  60        RTS                             A:70 X:33 Y:BD P:25 SP:F9 STACK: 00 00 C6 17 D6 49
D64A  4D 78 06  EOR $0678 = 70                  A:70 X:33 Y:BD P:25 SP:FB STACK: 00 00 C6 17
D64D  20 1D F8  JSR $F81D                       A:00 X:33 Y:BD P:27 SP:FB STACK: 00 00 C6 17
F81D  D0 07     BNE $F826                       A:00 X:33 Y:BD P:27 SP:F9 STACK: 00 00 C6 17 D6 4F
F81F  70 05     BVS $F826                       A:00 X:33 Y:BD P:27 SP:F9 STACK: 00 00 C6 17 D6 4F
F821  90 03     BCC $F826                       A:00 X:33 Y:BD P:27 SP:F9 STACK: 00 00 C6 17 D6 4F
F823  30 01     BMI $F826                       A:00 X:33 Y:BD P:27 SP:F9 STACK: 00 00 C6 17 D6 4F
F825  60        RTS                             A:00 X:33 Y:BD P:27 SP:F9 STACK: 00 00 C6 17 D6 4F
D650  C8        INY                             A:00 X:33 Y:BD P:27 SP:FB STACK: 00 00 C6 17
D651  A9 69     LDA #$69                        A:00 X:33 Y:BE P:A5 SP:FB STACK: 00 00 C6 17
D653  8D 78 06  STA $0678 = 70                  A:69 X:33 Y:BE P:25 SP:FB STACK: 00 00 C6 17
D656  20 29 F8  JSR $F829                       A:69 X:33 Y:BE P:25 SP:FB STACK: 00 00 C6 17
F829  18        CLC                             A:69 X:33 Y:BE P:25 SP:F9 STACK: 00 00 C6 17 D6 58
F82A  24 01     BIT $01 = FF                    A:69 X:33 Y:BE P:24 SP:F9 STACK: 00 00 C6 17 D6 58
F82C  A9 00     LDA #$00                        A:69 X:33 Y:BE P:E4 SP:F9 STACK: 00 00 C6 17 D6 58
F82E  60        RTS                             A:00 X:33 Y:BE P:66 SP:F9 STACK: 00 00 C6 17 D6 58
D659  6D 78 06  ADC $0678 = 69                  A:00 X:33 Y:BE P:66 SP:FB STACK: 00 00 C6 17
D65C  20 2F F8  JSR $F82F                       A:69 X:33 Y:BE P:24 SP:FB STACK: 00 00 C6 17
F82F  30 09     BMI $F83A                       A:69 X:33 Y:BE P:24 SP:F9 STACK: 00 00 C6 17 D6 5E
F831  B0 07     BCS $F83A                       A:69 X:33 Y:BE P:24 SP:F9 STACK: 00 00 C6 17 D6 5E
F833  C9 69     CMP #$69                        A:69 X:33 Y:BE P:24 SP:F9 STACK: 00 00 C6 17 D6 5E
F835  D0 03     BNE $F83A                       A:69 X:33 Y:BE P:27 SP:F9 STACK: 00 00 C6 17 D6 5E
F837  70 01     BVS $F83A                       A:69 X:33 Y:BE P:27 SP:F9 STACK: 00 00 C6 17 D6 5E
F839  60        RTS                             A:69 X:33 Y:BE P:27 SP:F9 STACK: 00 00 C6 17 D6 5E
D65F  C8        INY                             A:69 X:33 Y:BE P:27 SP:FB STACK: 00 00 C6 17
D660  20 3D F8  JSR $F83D                       A:69 X:33 Y:BF P:A5 SP:FB STACK: 00 00 C6 17
F83D  38        SEC                             A:69 X:33 Y:BF P:A5 SP:F9 STACK: 00 00 C6 17 D6 62
F83E  24 01     BIT $01 = FF                    A:69 X:33 Y:BF P:A5 SP:F9 STACK: 00 00 C6 17 D6 62
F840  A9 00     LDA #$00                        A:69 X:33 Y:BF P:E5 SP:F9 STACK: 00 00 C6 17 D6 62
F842  60        RTS                             A:00 X:33 Y:BF P:67 SP:F9 STACK: 00 00 C6 17 D6 62
D663  6D 78 06  ADC $0678 = 69                  A:00 X:33 Y:BF P:67 SP:FB STACK: 00 00 C6 17
D666  20 43 F8  JSR $F843                       A:6A X:33 Y:BF P:24 SP:FB STACK: 00 00 C6 17
F843  30 09     BMI $F84E                       A:6A X:33 Y:BF P:24 SP:F9 STACK: 00 00 C6 17 D6 68
F845  B0 07     BCS $F84E                       A:6A X:33 Y:BF P:24 SP:F9 STACK: 00 00 C6 17 D6 68
F847  C9 6A     CMP #$6A                        A:6A X:33 Y:BF P:24 SP:F9 STACK: 00 00 C6 17 D6 68
F849  D0 03     BNE $F84E                       A:6A X:33 Y:BF P:27 SP:F9 STACK: 00 00 C6 17 D6 68
F84B  70 01     BVS $F84E                       A:6A X:33 Y:BF P:27 SP:F9 STACK: 00 00 C6 17 D6 68
F84D  60        RTS                             A:6A X:33 Y:BF P:27 SP:F9 STACK: 00 00 C6 17 D6 68
D669  C8        INY                             A:6A X:33 Y:BF P:27 SP:FB STACK: 00 00 C6 17
D66A  A9 7F     LDA #$7F                        A:6A X:33 Y:C0 P:A5 SP:FB STACK: 00 00 C6 17
D66C  8D 78 06  STA $0678 = 69                  A:7F X:33 Y:C0 P:25 SP:FB STACK: 00 00 C6 17
D66F  20 51 F8  JSR $F851                       A:7F X:33 Y:C0 P:25 SP:FB STACK: 00 00 C6 17
F851  38        SEC                             A:7F X:33 Y:C0 P:25 SP:F9 STACK: 00 00 C6 17 D6 71
F852  B8        CLV                             A:7F X:33 Y:C0 P:25 SP:F9 STACK: 00 00 C6 17 D6 71
F853  A9 7F     LDA #$7F                        A:7F X:33 Y:C0 P:25 SP:F9 STACK: 00 00 C6 17 D6 71
F855  60        RTS                             A:7F X:33 Y:C0 P:25 SP:F9 STACK: 00 00 C6 17 D6 71
D672  6D 78 06  ADC $0678 = 7F                  A:7F X:33 Y:C0 P:25 SP:FB STACK: 00 00 C6 17
D675  20 56 F8  JSR $F856                       A:FF X:33 Y:C0 P:E4 SP:FB STACK: 00 00 C6 17
F856  10 09     BPL $F861                       A:FF X:33 Y:C0 P:E4 SP:F9 STACK: 00 00 C6 17 D6 77
F858  B0 07     BCS $F861                       A:FF X:33 Y:C0 P:E4 SP:F9 STACK: 00 00 C6 17 D6 77
F85A  C9 FF     CMP #$FF                        A:FF X:33 Y:C0 P:E4 SP:F9 STACK: 00 00 C6 17 D6 77
F85C  D0 03     BNE $F861                       A:FF X:33 Y:C0 P:67 SP:F9 STACK: 00 00 C6 17 D6 77
F85E  50 01     BVC $F861                       A:FF X:33 Y:C0 P:67 SP:F9 STACK: 00 00 C6 17 D6 77
F860  60        RTS                             A:FF X:33 Y:C0 P:67 SP:F9 STACK: 00 00 C6 17 D6 77
D678  C8        INY                             A:FF X:33 Y:C0 P:67 SP:FB STACK: 00 00 C6 17
D679  A9 80     LDA #$80                        A:FF X:33 Y:C1 P:E5 SP:FB STACK: 00 00 C6 17
D67B  8D 78 06  STA $0678 = 7F                  A:80 X:33 Y:C1 P:E5 SP:FB STACK: 00 00 C6 17
D67E  20 64 F8  JSR $F864                       A:80 X:33 Y:C1 P:E5 SP:FB STACK: 00 00 C6 17
F864  18        CLC                             A:80 X:33 Y:C1 P:E5 SP:F9 STACK: 00 00 C6 17 D6 80
F865  24 01     BIT $01 = FF                    A:80 X:33 Y:C1 P:E4 SP:F9 STACK: 00 00 C6 17 D6 80
F867  A9 7F     LDA #$7F                        A:80 X:33 Y:C1 P:E4 SP:F9 STACK: 00 00 C6 17 D6 80
F869  60        RTS                             A:7F X:33 Y:C1 P:64 SP:F9 STACK: 00 00 C6 17 D6 80
D681  6D 78 06  ADC $0678 = 80                  A:7F X:33 Y:C1 P:64 SP:FB STACK: 00 00 C6 17
D684  20 6A F8  JSR $F86A                       A:FF X:33 Y:C1 P:A4 SP:FB STACK: 00 00 C6 17
F86A  10 09     BPL $F875                       A:FF X:33 Y:C1 P:A4 SP:F9 STACK: 00 00 C6 17 D6 86
F86C  B0 07     BCS $F875                       A:FF X:33 Y:C1 P:A4 SP:F9 STACK: 00 00 C6 17 D6 86
F86E  C9 FF     CMP #$FF                        A:FF X:33 Y:C1 P:A4 SP:F9 STACK: 00 00 C6 17 D6 86
F870  D0 03     BNE $F875                       A:FF X:33 Y:C1 P:27 SP:F9 STACK: 00 00 C6 17 D6 86
F872  70 01     BVS $F875                       A:FF X:33 Y:C1 P:27 SP:F9 STACK: 00 00 C6 17 D6 86
F874  60        RTS                             A:FF X:33 Y:C1 P:27 SP:F9 STACK: 00 00 C6 17 D6 86
D687  C8        INY                             A:FF X:33 Y:C1 P:27 SP:FB STACK: 00 00 C6 17
D688  20 78 F8  JSR $F878                       A:FF X:33 Y:C2 P:A5 SP:FB STACK: 00 00 C6 17
F878  38        SEC                             A:FF X:33 Y:C2 P:A5 SP:F9 STACK: 00 00 C6 17 D6 8A
F879  B8        CLV                             A:FF X:33 Y:C2 P:A5 SP:F9 STACK: 00 00 C6 17 D6 8A
F87A  A9 7F     LDA #$7F                        A:FF X:33 Y:C2 P:A5 SP:F9 STACK: 00 00 C6 17 D6 8A
F87C  60        RTS                             A:7F X:33 Y:C2 P:25 SP:F9 STACK: 00 00 C6 17 D6 8A
D68B  6D 78 06  ADC $0678 = 80                  A:7F X:33 Y:C2 P:25 SP:FB STACK: 00 00 C6 17
D68E  20 7D F8  JSR $F87D                       A:00 X:33 Y:C2 P:27 SP:FB STACK: 00 00 C6 17
F87D  D0 07     BNE $F886                       A:00 X:33 Y:C2 P:27 SP:F9 STACK: 00 00 C6 17 D6 90
F87F  30 05     BMI $F886                       A:00 X:33 Y:C2 P:27 SP:F9 STACK: 00 00 C6 17 D6 90
F881  70 03     BVS $F886                       A:00 X:33 Y:C2 P:27 SP:F9 STACK: 00 00 C6 17 D6 90
F883  90 01     BCC $F886                       A:00 X:33 Y:C2 P:27 SP:F9 STACK: 00 00 C6 17 D6 90
F885  60        RTS                             A:00 X:33 Y:C2 P:27 SP:F9 STACK: 00 00 C6 17 D6 90
D691  C8        INY                             A:00 X:33 Y:C2 P:27 SP:FB STACK: 00 00 C6 17
D692  A9 40     LDA #$40                        A:00 X:33 Y:C3 P:A5 SP:FB STACK: 00 00 C6 17
D694  8D 78 06  STA $0678 = 80                  A:40 X:33 Y:C3 P:25 SP:FB STACK: 00 00 C6 17
D697  20 89 F8  JSR $F889                       A:40 X:33 Y:C3 P:25 SP:FB STACK: 00 00 C6 17
F889  24 01     BIT $01 = FF                    A:40 X:33 Y:C3 P:25 SP:F9 STACK: 00 00 C6 17 D6 99
F88B  A9 40     LDA #$40                        A:40 X:33 Y:C3 P:E5 SP:F9 STACK: 00 00 C6 17 D6 99
F88D  60        RTS                             A:40 X:33 Y:C3 P:65 SP:F9 STACK: 00 00 C6 17 D6 99
D69A  CD 78 06  CMP $0678 = 40                  A:40 X:33 Y:C3 P:65 SP:FB STACK: 00 00 C6 17
D69D  20 8E F8  JSR $F88E                       A:40 X:33 Y:C3 P:67 SP:FB STACK: 00 00 C6 17
F88E  30 07     BMI $F897                       A:40 X:33 Y:C3 P:67 SP:F9 STACK: 00 00 C6 17 D6 9F
F890  90 05     BCC $F897                       A:40 X:33 Y:C3 P:67 SP:F9 STACK: 00 00 C6 17 D6 9F
F892  D0 03     BNE $F897                       A:40 X:33 Y:C3 P:67 SP:F9 STACK: 00 00 C6 17 D6 9F
F894  50 01     BVC $F897                       A:40 X:33 Y:C3 P:67 SP:F9 STACK: 00 00 C6 17 D6 9F
F896  60        RTS                             A:40 X:33 Y:C3 P:67 SP:F9 STACK: 00 00 C6 17 D6 9F
D6A0  C8        INY                             A:40 X:33 Y:C3 P:67 SP:FB STACK: 00 00 C6 17
D6A1  48        PHA                             A:40 X:33 Y:C4 P:E5 SP:FB STACK: 00 00 C6 17
D6A2  A9 3F     LDA #$3F                        A:40 X:33 Y:C4 P:E5 SP:FA STACK: 00 00 C6 17 40
D6A4  8D 78 06  STA $0678 = 40                  A:3F X:33 Y:C4 P:65 SP:FA STACK: 00 00 C6 17 40
D6A7  68        PLA                             A:3F X:33 Y:C4 P:65 SP:FA STACK: 00 00 C6 17 40
D6A8  20 9A F8  JSR $F89A                       A:40 X:33 Y:C4 P:65 SP:FB STACK: 00 00 C6 17
F89A  B8        CLV                             A:40 X:33 Y:C4 P:65 SP:F9 STACK: 00 00 C6 17 D6 AA
F89B  60        RTS                             A:40 X:33 Y:C4 P:25 SP:F9 STACK: 00 00 C6 17 D6 AA
D6AB  CD 78 06  CMP $0678 = 3F                  A:40 X:33 Y:C4 P:25 SP:FB STACK: 00 00 C6 17
D6AE  20 9C F8  JSR $F89C                       A:40 X:33 Y:C4 P:25 SP:FB STACK: 00 00 C6 17
F89C  F0 07     BEQ $F8A5                       A:40 X:33 Y:C4 P:25 SP:F9 STACK: 00 00 C6 17 D6 B0
F89E  30 05     BMI $F8A5                       A:40 X:33 Y:C4 P:25 SP:F9 STACK: 00 00 C6 17 D6 B0
F8A0  90 03     BCC $F8A5                       A:40 X:33 Y:C4 P:25 SP:F9 STACK: 00 00 C6 17 D6 B0
F8A2  70 01     BVS $F8A5                       A:40 X:33 Y:C4 P:25 SP:F9 STACK: 00 00 C6 17 D6 B0
